CRITICAL:root:('a', 'd', 'e', 'c', 'd', 'e', 'c', 'd', 'a', 'a') 1362
CRITICAL:root:('e', 'd', 'c', 'b', 'd', 'e', 'a', 'd', 'a', 'a') 1322
CRITICAL:root:('e', 'd', 'c', 'b', 'd', 'e', 'a', 'd', 'a', 'b') 1342
CRITICAL:root:('e', 'd', 'c', 'b', 'd', 'e', 'a', 'd', 'b', 'a') 1342
CRITICAL:root:('e', 'd', 'c', 'b', 'd', 'e', 'a', 'd', 'b', 'b') 1362
CRITICAL:root:('e', 'd', 'c', 'b', 'd', 'e', 'a', 'd', 'c', 'a') 1382
CRITICAL:root:('e', 'd', 'c', 'b', 'd', 'e', 'a', 'd', 'c', 'b') 1402
CRITICAL:root:('e', 'd', 'c', 'b', 'd', 'e', 'a', 'd', 'e', 'a') 1498
CRITICAL:root:('e', 'd', 'c', 'b', 'd', 'e', 'a', 'd', 'e', 'b') 1518
CRITICAL:root:('e', 'd', 'c', 'b', 'd', 'e', 'b', 'd', 'a', 'a') 1342
CRITICAL:root:('e', 'd', 'c', 'b', 'd', 'e', 'b', 'd', 'a', 'b') 1362
CRITICAL:root:('e', 'd', 'c', 'b', 'd', 'e', 'b', 'd', 'b', 'a') 1362
CRITICAL:root:('e', 'd', 'c', 'b', 'd', 'e', 'b', 'd', 'b', 'b') 1382
CRITICAL:root:('e', 'd', 'c', 'b', 'd', 'e', 'b', 'd', 'c', 'a') 1402
CRITICAL:root:('e', 'd', 'c', 'b', 'd', 'e', 'b', 'd', 'e', 'a') 1518
CRITICAL:root:('e', 'd', 'c', 'b', 'd', 'e', 'c', 'd', 'a', 'a') 1382
CRITICAL:root:('e', 'd', 'c', 'b', 'd', 'e', 'c', 'd', 'a', 'b') 1402
CRITICAL:root:('e', 'd', 'c', 'b', 'd', 'e', 'c', 'd', 'b', 'a') 1402
CRITICAL:root:('e', 'd', 'c', 'b', 'e', 'd', 'a', 'a', 'd', 'a') 1322
CRITICAL:root:('e', 'd', 'c', 'e', 'a', 'd', 'a', 'b', 'd', 'a') 1322
CRITICAL:root:('e', 'd', 'c', 'e', 'a', 'd', 'b', 'a', 'd', 'a') 1322
CRITICAL:root:('e', 'd', 'c', 'e', 'b', 'd', 'a', 'a', 'd', 'a') 1322
CRITICAL:root:('e', 'd', 'c', 'e', 'd', 'a', 'a', 'b', 'd', 'a') 1322
CRITICAL:root:('e', 'd', 'c', 'e', 'd', 'a', 'a', 'd', 'b', 'a') 1322
CRITICAL:root:('e', 'd', 'c', 'e', 'd', 'a', 'a', 'd', 'b', 'b') 1342
CRITICAL:root:('e', 'd', 'c', 'e', 'd', 'a', 'a', 'd', 'c', 'a') 1362
CRITICAL:root:('e', 'd', 'c', 'e', 'd', 'a', 'a', 'd', 'c', 'b') 1382
CRITICAL:root:('e', 'd', 'c', 'e', 'd', 'a', 'b', 'a', 'd', 'a') 1322
CRITICAL:root:('e', 'd', 'c', 'e', 'd', 'a', 'b', 'd', 'a', 'a') 1322
CRITICAL:root:('e', 'd', 'c', 'e', 'd', 'a', 'b', 'd', 'a', 'b') 1342
CRITICAL:root:('e', 'd', 'c', 'e', 'd', 'a', 'b', 'd', 'b', 'a') 1342
CRITICAL:root:('e', 'd', 'c', 'e', 'd', 'a', 'b', 'd', 'b', 'b') 1362
CRITICAL:root:('e', 'd', 'c', 'e', 'd', 'a', 'b', 'd', 'c', 'a') 1382
CRITICAL:root:('e', 'd', 'c', 'e', 'd', 'a', 'b', 'd', 'c', 'b') 1402
CRITICAL:root:('e', 'd', 'c', 'e', 'd', 'a', 'b', 'd', 'e', 'a') 1498
CRITICAL:root:('e', 'd', 'c', 'e', 'd', 'a', 'b', 'd', 'e', 'b') 1518
CRITICAL:root:('e', 'd', 'c', 'e', 'd', 'a', 'c', 'd', 'a', 'a') 1362
CRITICAL:root:('e', 'd', 'c', 'e', 'd', 'a', 'c', 'd', 'a', 'b') 1382
CRITICAL:root:('e', 'd', 'c', 'e', 'd', 'a', 'c', 'd', 'b', 'a') 1382
CRITICAL:root:('e', 'd', 'c', 'e', 'd', 'a', 'c', 'd', 'b', 'b') 1402
CRITICAL:root:('e', 'd', 'c', 'e', 'd', 'a', 'c', 'd', 'e', 'a') 1538
CRITICAL:root:('e', 'd', 'c', 'e', 'd', 'a', 'e', 'd', 'b', 'a') 1498
CRITICAL:root:('e', 'd', 'c', 'e', 'd', 'a', 'e', 'd', 'b', 'b') 1518
CRITICAL:root:('e', 'd', 'c', 'e', 'd', 'a', 'e', 'd', 'c', 'a') 1538
CRITICAL:root:('e', 'd', 'c', 'e', 'd', 'b', 'a', 'a', 'd', 'a') 1322
CRITICAL:root:('e', 'd', 'c', 'e', 'd', 'b', 'a', 'd', 'a', 'a') 1322
CRITICAL:root:('e', 'd', 'c', 'e', 'd', 'b', 'a', 'd', 'a', 'b') 1342
CRITICAL:root:('e', 'd', 'c', 'e', 'd', 'b', 'a', 'd', 'b', 'a') 1342
CRITICAL:root:('e', 'd', 'c', 'e', 'd', 'b', 'a', 'd', 'b', 'b') 1362
CRITICAL:root:('e', 'd', 'c', 'e', 'd', 'b', 'a', 'd', 'c', 'a') 1382
CRITICAL:root:('e', 'd', 'c', 'e', 'd', 'b', 'a', 'd', 'c', 'b') 1402
CRITICAL:root:('e', 'd', 'c', 'e', 'd', 'b', 'a', 'd', 'e', 'a') 1498
CRITICAL:root:('e', 'd', 'c', 'e', 'd', 'b', 'a', 'd', 'e', 'b') 1518
CRITICAL:root:('e', 'd', 'c', 'e', 'd', 'b', 'b', 'd', 'a', 'a') 1342
CRITICAL:root:('e', 'd', 'c', 'e', 'd', 'b', 'b', 'd', 'a', 'b') 1362
CRITICAL:root:('e', 'd', 'c', 'e', 'd', 'b', 'b', 'd', 'b', 'a') 1362
CRITICAL:root:('e', 'd', 'c', 'e', 'd', 'b', 'b', 'd', 'b', 'b') 1382
CRITICAL:root:('e', 'd', 'c', 'e', 'd', 'b', 'b', 'd', 'c', 'a') 1402
CRITICAL:root:('e', 'd', 'c', 'e', 'd', 'b', 'b', 'd', 'e', 'a') 1518
CRITICAL:root:('e', 'd', 'c', 'e', 'd', 'b', 'c', 'd', 'a', 'a') 1382
CRITICAL:root:('e', 'd', 'c', 'e', 'd', 'b', 'c', 'd', 'a', 'b') 1402
CRITICAL:root:('e', 'd', 'c', 'e', 'd', 'b', 'c', 'd', 'b', 'a') 1402
CRITICAL:root:('e', 'd', 'c', 'e', 'd', 'b', 'e', 'd', 'a', 'a') 1498
CRITICAL:root:('e', 'd', 'c', 'e', 'd', 'b', 'e', 'd', 'a', 'b') 1518
CRITICAL:root:('e', 'd', 'c', 'e', 'd', 'b', 'e', 'd', 'b', 'a') 1518
CRITICAL:root:('e', 'd', 'c', 'e', 'd', 'c', 'a', 'd', 'a', 'a') 1362
CRITICAL:root:('e', 'd', 'c', 'e', 'd', 'c', 'a', 'd', 'a', 'b') 1382
CRITICAL:root:('e', 'd', 'c', 'e', 'd', 'c', 'a', 'd', 'b', 'a') 1382
CRITICAL:root:('e', 'd', 'c', 'e', 'd', 'c', 'a', 'd', 'b', 'b') 1402
CRITICAL:root:('e', 'd', 'c', 'e', 'd', 'c', 'a', 'd', 'c', 'a') 1422
CRITICAL:root:('e', 'd', 'c', 'e', 'd', 'c', 'a', 'd', 'e', 'a') 1538
CRITICAL:root:('e', 'd', 'c', 'e', 'd', 'c', 'b', 'd', 'a', 'a') 1382
CRITICAL:root:('e', 'd', 'c', 'e', 'd', 'c', 'b', 'd', 'a', 'b') 1402
CRITICAL:root:('e', 'd', 'c', 'e', 'd', 'c', 'b', 'd', 'b', 'a') 1402
CRITICAL:root:('e', 'd', 'c', 'e', 'd', 'c', 'e', 'd', 'a', 'a') 1538
CRITICAL:root:('a', 'a', 'a', 'e', 'd', 'c', 'e', 'd', 'c', 'a', 'a') 1295
CRITICAL:root:('a', 'a', 'c', 'e', 'd', 'a', 'e', 'd', 'c', 'a', 'a') 1295
CRITICAL:root:('a', 'a', 'c', 'e', 'd', 'c', 'e', 'd', 'a', 'a', 'a') 1295
CRITICAL:root:('a', 'a', 'e', 'a', 'd', 'c', 'e', 'd', 'c', 'a', 'a') 1295
CRITICAL:root:('a', 'a', 'e', 'c', 'd', 'a', 'e', 'd', 'c', 'a', 'a') 1295
CRITICAL:root:('a', 'a', 'e', 'c', 'd', 'e', 'a', 'd', 'c', 'a', 'a') 1295
CRITICAL:root:('a', 'a', 'e', 'c', 'd', 'e', 'c', 'd', 'a', 'a', 'a') 1295
CRITICAL:root:('a', 'a', 'e', 'd', 'a', 'c', 'e', 'd', 'c', 'a', 'a') 1295
CRITICAL:root:('a', 'a', 'e', 'd', 'c', 'a', 'e', 'd', 'c', 'a', 'a') 1295
CRITICAL:root:('a', 'a', 'e', 'd', 'c', 'e', 'a', 'd', 'c', 'a', 'a') 1295
CRITICAL:root:('a', 'a', 'e', 'd', 'c', 'e', 'd', 'a', 'c', 'a', 'a') 1295
CRITICAL:root:('a', 'a', 'e', 'd', 'c', 'e', 'd', 'a', 'c', 'd', 'a') 1415
CRITICAL:root:('a', 'a', 'e', 'd', 'c', 'e', 'd', 'a', 'c', 'd', 'b') 1435
CRITICAL:root:('a', 'a', 'e', 'd', 'c', 'e', 'd', 'b', 'c', 'd', 'a') 1435
CRITICAL:root:('a', 'a', 'e', 'd', 'c', 'e', 'd', 'c', 'a', 'a', 'a') 1295
CRITICAL:root:('a', 'a', 'e', 'd', 'c', 'e', 'd', 'c', 'a', 'd', 'a') 1415
CRITICAL:root:('a', 'a', 'e', 'd', 'c', 'e', 'd', 'c', 'a', 'd', 'b') 1435
CRITICAL:root:('a', 'a', 'e', 'd', 'c', 'e', 'd', 'c', 'b', 'd', 'a') 1435
CRITICAL:root:('a', 'b', 'e', 'd', 'c', 'e', 'd', 'a', 'c', 'd', 'a') 1435
CRITICAL:root:('a', 'b', 'e', 'd', 'c', 'e', 'd', 'c', 'a', 'd', 'a') 1435
CRITICAL:root:('a', 'c', 'a', 'e', 'd', 'a', 'e', 'd', 'c', 'a', 'a') 1295
CRITICAL:root:('a', 'c', 'a', 'e', 'd', 'c', 'e', 'd', 'a', 'a', 'a') 1295
CRITICAL:root:('a', 'c', 'e', 'a', 'd', 'a', 'e', 'd', 'c', 'a', 'a') 1295
CRITICAL:root:('a', 'c', 'e', 'a', 'd', 'c', 'e', 'd', 'a', 'a', 'a') 1295
CRITICAL:root:('a', 'c', 'e', 'a', 'd', 'e', 'a', 'd', 'c', 'a', 'a') 1295
CRITICAL:root:('a', 'c', 'e', 'a', 'd', 'e', 'c', 'd', 'a', 'a', 'a') 1295
CRITICAL:root:('a', 'c', 'e', 'd', 'a', 'a', 'e', 'd', 'c', 'a', 'a') 1295
CRITICAL:root:('a', 'c', 'e', 'd', 'a', 'c', 'e', 'd', 'a', 'a', 'a') 1295
CRITICAL:root:('a', 'c', 'e', 'd', 'a', 'e', 'a', 'd', 'c', 'a', 'a') 1295
CRITICAL:root:('a', 'c', 'e', 'd', 'a', 'e', 'c', 'd', 'a', 'a', 'a') 1295
CRITICAL:root:('a', 'c', 'e', 'd', 'a', 'e', 'd', 'a', 'c', 'a', 'a') 1295
CRITICAL:root:('a', 'c', 'e', 'd', 'a', 'e', 'd', 'a', 'c', 'd', 'a') 1415
CRITICAL:root:('a', 'c', 'e', 'd', 'a', 'e', 'd', 'a', 'c', 'd', 'b') 1435
CRITICAL:root:('a', 'c', 'e', 'd', 'a', 'e', 'd', 'b', 'c', 'd', 'a') 1435
CRITICAL:root:('a', 'c', 'e', 'd', 'a', 'e', 'd', 'c', 'a', 'a', 'a') 1295
CRITICAL:root:('a', 'c', 'e', 'd', 'a', 'e', 'd', 'c', 'a', 'd', 'a') 1415
CRITICAL:root:('a', 'c', 'e', 'd', 'a', 'e', 'd', 'c', 'a', 'd', 'b') 1435
CRITICAL:root:('a', 'c', 'e', 'd', 'a', 'e', 'd', 'c', 'b', 'd', 'a') 1435
CRITICAL:root:('a', 'c', 'e', 'd', 'b', 'e', 'd', 'a', 'c', 'd', 'a') 1435
CRITICAL:root:('a', 'c', 'e', 'd', 'b', 'e', 'd', 'c', 'a', 'd', 'a') 1435
CRITICAL:root:('a', 'c', 'e', 'd', 'c', 'a', 'e', 'd', 'a', 'a', 'a') 1295
CRITICAL:root:('a', 'c', 'e', 'd', 'c', 'e', 'a', 'd', 'a', 'a', 'a') 1295
CRITICAL:root:('a', 'c', 'e', 'd', 'c', 'e', 'd', 'a', 'a', 'a', 'a') 1295
CRITICAL:root:('a', 'c', 'e', 'd', 'c', 'e', 'd', 'a', 'a', 'd', 'a') 1415
CRITICAL:root:('a', 'c', 'e', 'd', 'c', 'e', 'd', 'a', 'a', 'd', 'b') 1435
CRITICAL:root:('a', 'c', 'e', 'd', 'c', 'e', 'd', 'a', 'b', 'd', 'a') 1435
CRITICAL:root:('a', 'c', 'e', 'd', 'c', 'e', 'd', 'b', 'a', 'd', 'a') 1435
CRITICAL:root:('a', 'd', 'e', 'a', 'a', 'c', 'e', 'd', 'c', 'a', 'a') 1295
CRITICAL:root:('a', 'd', 'e', 'a', 'c', 'a', 'e', 'd', 'c', 'a', 'a') 1295
CRITICAL:root:('a', 'd', 'e', 'c', 'd', 'e', 'c', 'd', 'a', 'a') 1362
CRITICAL:root:('a', 'd', 'e', 'c', 'd', 'e', 'c', 'd', 'a', 'b') 1382
CRITICAL:root:('a', 'd', 'e', 'c', 'd', 'e', 'c', 'd', 'b', 'a') 1382
CRITICAL:root:('a', 'd', 'e', 'c', 'd', 'e', 'c', 'd', 'b', 'b') 1402
CRITICAL:root:('a', 'd', 'e', 'c', 'd', 'e', 'c', 'd', 'e', 'a') 1538
CRITICAL:root:('b', 'd', 'e', 'c', 'd', 'e', 'c', 'd', 'a', 'a') 1382
CRITICAL:root:('b', 'd', 'e', 'c', 'd', 'e', 'c', 'd', 'a', 'b') 1402
CRITICAL:root:('b', 'd', 'e', 'c', 'd', 'e', 'c', 'd', 'b', 'a') 1402
CRITICAL:root:('d', 'a', 'e', 'c', 'd', 'e', 'c', 'd', 'a', 'a') 1362
CRITICAL:root:('d', 'a', 'e', 'c', 'd', 'e', 'c', 'd', 'a', 'b') 1382
CRITICAL:root:('d', 'a', 'e', 'c', 'd', 'e', 'c', 'd', 'b', 'a') 1382
CRITICAL:root:('d', 'a', 'e', 'c', 'd', 'e', 'c', 'd', 'b', 'b') 1402
CRITICAL:root:('d', 'a', 'e', 'c', 'd', 'e', 'c', 'd', 'e', 'a') 1538
CRITICAL:root:('d', 'a', 'e', 'd', 'c', 'e', 'd', 'c', 'a', 'a') 1309
CRITICAL:root:('d', 'a', 'e', 'd', 'c', 'e', 'd', 'c', 'a', 'b') 1309
CRITICAL:root:('d', 'a', 'e', 'd', 'c', 'e', 'd', 'c', 'a', 'c') 1309
CRITICAL:root:('d', 'a', 'e', 'd', 'c', 'e', 'd', 'c', 'a', 'd') 1309
CRITICAL:root:('d', 'a', 'e', 'd', 'c', 'e', 'd', 'c', 'a', 'e') 1309
CRITICAL:root:('d', 'a', 'e', 'd', 'c', 'e', 'd', 'c', 'b', 'a') 1382
CRITICAL:root:('d', 'a', 'e', 'd', 'c', 'e', 'd', 'c', 'b', 'b') 1402
CRITICAL:root:('d', 'a', 'e', 'd', 'c', 'e', 'd', 'c', 'e', 'a') 1538
CRITICAL:root:('d', 'a', 'e', 'd', 'c', 'e', 'd', 'c', 'e', 'b') 1558
CRITICAL:root:('d', 'b', 'e', 'c', 'd', 'e', 'c', 'd', 'a', 'a') 1382
CRITICAL:root:('d', 'b', 'e', 'c', 'd', 'e', 'c', 'd', 'a', 'b') 1402
CRITICAL:root:('d', 'b', 'e', 'c', 'd', 'e', 'c', 'd', 'b', 'a') 1402
CRITICAL:root:('d', 'b', 'e', 'd', 'c', 'e', 'd', 'b', 'a', 'a') 1289
CRITICAL:root:('d', 'b', 'e', 'd', 'c', 'e', 'd', 'b', 'a', 'b') 1289
CRITICAL:root:('d', 'b', 'e', 'd', 'c', 'e', 'd', 'b', 'a', 'c') 1289
CRITICAL:root:('d', 'b', 'e', 'd', 'c', 'e', 'd', 'b', 'a', 'd') 1289
CRITICAL:root:('d', 'b', 'e', 'd', 'c', 'e', 'd', 'b', 'a', 'e') 1289
CRITICAL:root:('d', 'b', 'e', 'd', 'c', 'e', 'd', 'c', 'a', 'a') 1382
CRITICAL:root:('d', 'b', 'e', 'd', 'c', 'e', 'd', 'c', 'a', 'b') 1402
CRITICAL:root:('d', 'b', 'e', 'd', 'c', 'e', 'd', 'c', 'b', 'a') 1402
CRITICAL:root:('d', 'b', 'e', 'd', 'c', 'e', 'd', 'c', 'b', 'b') 1422
CRITICAL:root:('d', 'b', 'e', 'd', 'c', 'e', 'd', 'c', 'e', 'a') 1558
CRITICAL:root:('d', 'b', 'e', 'd', 'c', 'e', 'd', 'c', 'e', 'b') 1578
CRITICAL:root:('d', 'e', 'a', 'c', 'd', 'e', 'c', 'd', 'a', 'a') 1362
CRITICAL:root:('d', 'e', 'a', 'c', 'd', 'e', 'c', 'd', 'a', 'b') 1382
CRITICAL:root:('d', 'e', 'a', 'c', 'd', 'e', 'c', 'd', 'b', 'a') 1382
CRITICAL:root:('d', 'e', 'a', 'c', 'd', 'e', 'c', 'd', 'b', 'b') 1402
CRITICAL:root:('d', 'e', 'a', 'c', 'd', 'e', 'c', 'd', 'e', 'a') 1538
CRITICAL:root:('d', 'e', 'a', 'd', 'c', 'e', 'd', 'c', 'a', 'a') 1309
CRITICAL:root:('d', 'e', 'a', 'd', 'c', 'e', 'd', 'c', 'a', 'b') 1309
CRITICAL:root:('d', 'e', 'a', 'd', 'c', 'e', 'd', 'c', 'a', 'c') 1309
CRITICAL:root:('d', 'e', 'a', 'd', 'c', 'e', 'd', 'c', 'a', 'd') 1309
CRITICAL:root:('d', 'e', 'a', 'd', 'c', 'e', 'd', 'c', 'a', 'e') 1309
CRITICAL:root:('d', 'e', 'a', 'd', 'c', 'e', 'd', 'c', 'b', 'a') 1382
CRITICAL:root:('d', 'e', 'a', 'd', 'c', 'e', 'd', 'c', 'b', 'b') 1402
CRITICAL:root:('d', 'e', 'a', 'd', 'c', 'e', 'd', 'c', 'e', 'a') 1538
CRITICAL:root:('d', 'e', 'a', 'd', 'c', 'e', 'd', 'c', 'e', 'b') 1558
CRITICAL:root:('d', 'e', 'b', 'c', 'd', 'e', 'c', 'd', 'a', 'a') 1382
CRITICAL:root:('d', 'e', 'b', 'c', 'd', 'e', 'c', 'd', 'a', 'b') 1402
CRITICAL:root:('d', 'e', 'b', 'c', 'd', 'e', 'c', 'd', 'b', 'a') 1402
CRITICAL:root:('d', 'e', 'b', 'd', 'c', 'e', 'd', 'b', 'a', 'a') 1289
CRITICAL:root:('d', 'e', 'b', 'd', 'c', 'e', 'd', 'b', 'a', 'b') 1289
CRITICAL:root:('d', 'e', 'b', 'd', 'c', 'e', 'd', 'b', 'a', 'c') 1289
CRITICAL:root:('d', 'e', 'b', 'd', 'c', 'e', 'd', 'b', 'a', 'd') 1289
CRITICAL:root:('d', 'e', 'b', 'd', 'c', 'e', 'd', 'b', 'a', 'e') 1289
CRITICAL:root:('d', 'e', 'b', 'd', 'c', 'e', 'd', 'c', 'a', 'a') 1382
CRITICAL:root:('d', 'e', 'b', 'd', 'c', 'e', 'd', 'c', 'a', 'b') 1402
CRITICAL:root:('d', 'e', 'b', 'd', 'c', 'e', 'd', 'c', 'b', 'a') 1402
CRITICAL:root:('d', 'e', 'b', 'd', 'c', 'e', 'd', 'c', 'b', 'b') 1422
CRITICAL:root:('d', 'e', 'b', 'd', 'c', 'e', 'd', 'c', 'e', 'a') 1558
CRITICAL:root:('d', 'e', 'b', 'd', 'c', 'e', 'd', 'c', 'e', 'b') 1578
CRITICAL:root:('d', 'e', 'b', 'd', 'e', 'c', 'd', 'b', 'a', 'a') 1289
CRITICAL:root:('d', 'e', 'b', 'd', 'e', 'c', 'd', 'b', 'a', 'b') 1289
CRITICAL:root:('d', 'e', 'b', 'd', 'e', 'c', 'd', 'b', 'a', 'c') 1289
CRITICAL:root:('d', 'e', 'b', 'd', 'e', 'c', 'd', 'b', 'a', 'd') 1289
CRITICAL:root:('d', 'e', 'b', 'd', 'e', 'c', 'd', 'b', 'a', 'e') 1289
CRITICAL:root:('d', 'e', 'c', 'a', 'd', 'e', 'c', 'd', 'a', 'a') 1362
CRITICAL:root:('d', 'e', 'c', 'a', 'd', 'e', 'c', 'd', 'a', 'b') 1382
CRITICAL:root:('d', 'e', 'c', 'a', 'd', 'e', 'c', 'd', 'b', 'a') 1382
CRITICAL:root:('d', 'e', 'c', 'a', 'd', 'e', 'c', 'd', 'b', 'b') 1402
CRITICAL:root:('d', 'e', 'c', 'a', 'd', 'e', 'c', 'd', 'e', 'a') 1538
CRITICAL:root:('d', 'e', 'c', 'b', 'd', 'e', 'c', 'd', 'a', 'a') 1382
CRITICAL:root:('d', 'e', 'c', 'b', 'd', 'e', 'c', 'd', 'a', 'b') 1402
CRITICAL:root:('d', 'e', 'c', 'b', 'd', 'e', 'c', 'd', 'b', 'a') 1402
CRITICAL:root:('d', 'e', 'c', 'd', 'a', 'e', 'c', 'd', 'a', 'a') 1362
CRITICAL:root:('d', 'e', 'c', 'd', 'a', 'e', 'c', 'd', 'a', 'b') 1382
CRITICAL:root:('d', 'e', 'c', 'd', 'a', 'e', 'c', 'd', 'b', 'a') 1382
CRITICAL:root:('d', 'e', 'c', 'd', 'a', 'e', 'c', 'd', 'b', 'b') 1402
CRITICAL:root:('d', 'e', 'c', 'd', 'a', 'e', 'c', 'd', 'e', 'a') 1538
CRITICAL:root:('d', 'e', 'c', 'd', 'a', 'e', 'd', 'c', 'a', 'a') 1309
CRITICAL:root:('d', 'e', 'c', 'd', 'a', 'e', 'd', 'c', 'a', 'b') 1309
CRITICAL:root:('d', 'e', 'c', 'd', 'a', 'e', 'd', 'c', 'a', 'c') 1309
CRITICAL:root:('d', 'e', 'c', 'd', 'a', 'e', 'd', 'c', 'a', 'd') 1309
CRITICAL:root:('d', 'e', 'c', 'd', 'a', 'e', 'd', 'c', 'a', 'e') 1309
CRITICAL:root:('d', 'e', 'c', 'd', 'a', 'e', 'd', 'c', 'b', 'a') 1382
CRITICAL:root:('d', 'e', 'c', 'd', 'a', 'e', 'd', 'c', 'b', 'b') 1402
CRITICAL:root:('d', 'e', 'c', 'd', 'a', 'e', 'd', 'c', 'e', 'a') 1538
CRITICAL:root:('d', 'e', 'c', 'd', 'a', 'e', 'd', 'c', 'e', 'b') 1558
CRITICAL:root:('d', 'e', 'c', 'd', 'b', 'e', 'c', 'd', 'a', 'a') 1382
CRITICAL:root:('d', 'e', 'c', 'd', 'b', 'e', 'c', 'd', 'a', 'b') 1402
CRITICAL:root:('d', 'e', 'c', 'd', 'b', 'e', 'c', 'd', 'b', 'a') 1402
CRITICAL:root:('d', 'e', 'c', 'd', 'b', 'e', 'd', 'b', 'a', 'a') 1289
CRITICAL:root:('d', 'e', 'c', 'd', 'b', 'e', 'd', 'b', 'a', 'b') 1289
CRITICAL:root:('d', 'e', 'c', 'd', 'b', 'e', 'd', 'b', 'a', 'c') 1289
CRITICAL:root:('d', 'e', 'c', 'd', 'b', 'e', 'd', 'b', 'a', 'd') 1289
CRITICAL:root:('d', 'e', 'c', 'd', 'b', 'e', 'd', 'b', 'a', 'e') 1289
CRITICAL:root:('d', 'e', 'c', 'd', 'b', 'e', 'd', 'c', 'a', 'a') 1382
CRITICAL:root:('d', 'e', 'c', 'd', 'b', 'e', 'd', 'c', 'a', 'b') 1402
CRITICAL:root:('d', 'e', 'c', 'd', 'b', 'e', 'd', 'c', 'b', 'a') 1402
CRITICAL:root:('d', 'e', 'c', 'd', 'b', 'e', 'd', 'c', 'b', 'b') 1422
CRITICAL:root:('d', 'e', 'c', 'd', 'b', 'e', 'd', 'c', 'e', 'a') 1558
CRITICAL:root:('d', 'e', 'c', 'd', 'b', 'e', 'd', 'c', 'e', 'b') 1578
CRITICAL:root:('d', 'e', 'c', 'd', 'e', 'a', 'c', 'd', 'a', 'a') 1362
CRITICAL:root:('d', 'e', 'c', 'd', 'e', 'a', 'c', 'd', 'a', 'b') 1382
CRITICAL:root:('d', 'e', 'c', 'd', 'e', 'a', 'c', 'd', 'b', 'a') 1382
CRITICAL:root:('d', 'e', 'c', 'd', 'e', 'a', 'c', 'd', 'b', 'b') 1402
CRITICAL:root:('d', 'e', 'c', 'd', 'e', 'a', 'c', 'd', 'e', 'a') 1538
CRITICAL:root:('d', 'e', 'c', 'd', 'e', 'a', 'd', 'c', 'a', 'a') 1309
CRITICAL:root:('d', 'e', 'c', 'd', 'e', 'a', 'd', 'c', 'a', 'b') 1309
CRITICAL:root:('d', 'e', 'c', 'd', 'e', 'a', 'd', 'c', 'a', 'c') 1309
CRITICAL:root:('d', 'e', 'c', 'd', 'e', 'a', 'd', 'c', 'a', 'd') 1309
CRITICAL:root:('d', 'e', 'c', 'd', 'e', 'a', 'd', 'c', 'a', 'e') 1309
CRITICAL:root:('d', 'e', 'c', 'd', 'e', 'a', 'd', 'c', 'b', 'a') 1382
CRITICAL:root:('d', 'e', 'c', 'd', 'e', 'a', 'd', 'c', 'b', 'b') 1402
CRITICAL:root:('d', 'e', 'c', 'd', 'e', 'a', 'd', 'c', 'e', 'a') 1538
CRITICAL:root:('d', 'e', 'c', 'd', 'e', 'a', 'd', 'c', 'e', 'b') 1558
CRITICAL:root:('d', 'e', 'c', 'd', 'e', 'b', 'c', 'd', 'a', 'a') 1382
CRITICAL:root:('d', 'e', 'c', 'd', 'e', 'b', 'c', 'd', 'a', 'b') 1402
CRITICAL:root:('d', 'e', 'c', 'd', 'e', 'b', 'c', 'd', 'b', 'a') 1402
CRITICAL:root:('d', 'e', 'c', 'd', 'e', 'b', 'd', 'b', 'a', 'a') 1289
CRITICAL:root:('d', 'e', 'c', 'd', 'e', 'b', 'd', 'b', 'a', 'b') 1289
CRITICAL:root:('d', 'e', 'c', 'd', 'e', 'b', 'd', 'b', 'a', 'c') 1289
CRITICAL:root:('d', 'e', 'c', 'd', 'e', 'b', 'd', 'b', 'a', 'd') 1289
CRITICAL:root:('d', 'e', 'c', 'd', 'e', 'b', 'd', 'b', 'a', 'e') 1289
CRITICAL:root:('d', 'e', 'c', 'd', 'e', 'b', 'd', 'c', 'a', 'a') 1382
CRITICAL:root:('d', 'e', 'c', 'd', 'e', 'b', 'd', 'c', 'a', 'b') 1402
CRITICAL:root:('d', 'e', 'c', 'd', 'e', 'b', 'd', 'c', 'b', 'a') 1402
CRITICAL:root:('d', 'e', 'c', 'd', 'e', 'b', 'd', 'c', 'b', 'b') 1422
CRITICAL:root:('d', 'e', 'c', 'd', 'e', 'b', 'd', 'c', 'e', 'a') 1558
CRITICAL:root:('d', 'e', 'c', 'd', 'e', 'b', 'd', 'c', 'e', 'b') 1578
CRITICAL:root:('d', 'e', 'c', 'd', 'e', 'c', 'a', 'd', 'a', 'a') 1362
CRITICAL:root:('d', 'e', 'c', 'd', 'e', 'c', 'a', 'd', 'a', 'b') 1382
CRITICAL:root:('d', 'e', 'c', 'd', 'e', 'c', 'a', 'd', 'b', 'a') 1382
CRITICAL:root:('d', 'e', 'c', 'd', 'e', 'c', 'a', 'd', 'b', 'b') 1402
CRITICAL:root:('d', 'e', 'c', 'd', 'e', 'c', 'a', 'd', 'c', 'a') 1422
CRITICAL:root:('d', 'e', 'c', 'd', 'e', 'c', 'a', 'd', 'e', 'a') 1538
CRITICAL:root:('d', 'e', 'c', 'd', 'e', 'c', 'b', 'd', 'a', 'a') 1382
CRITICAL:root:('d', 'e', 'c', 'd', 'e', 'c', 'b', 'd', 'a', 'b') 1402
